"NUMERO","Code_Rubrique","NP","LIB","MT","MOIS","ANNE","MOISAN","CODE","DAT","COMPT","DAF","DP"
"4379","","11","Achat amortisseur jeep N°5596","435000","JUIN","2025","","PROGRAMMATION EVE","23/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4380","","11","Frais d'entrétien jeep N°5596","840000","JUIN","2025","","PROGRAMMATION EVE","23/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4385","","11","Collation aux membres de la commision de discipline pour les dossiers NSAKA et MABANZA","1740000","JUIN","2025","","PROGRAMMATION EVE","23/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4387","","11","Achat télevision,rechaud et autres pour la police de garde /Guichet-Unique","1261250","JUIN","2025","","PROGRAMMATION EVE","23/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4388","","11","Collation pour l'élaboration du rapport du Mois d'Avril 2025","4480000","JUIN","2025","","PROGRAMMATION EVE","23/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4390","","11","Frais de déplacement mission N°040/2025 (Ngalula et Bamba)","239200","JUIN","2025","","PROGRAMMATION EVE","23/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4392","","11","Frais réparation de démarreur et achat des pièces N°8780 ","275500","JUIN","2025","","PROGRAMMATION EVE","23/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4394","","11","Achat inverseur électrique et autres
","4775000","JUIN","2025","","PROGRAMMATION LUMUMBA","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4395","","11","Achat onduleur K1VA
","2980000","JUIN","2025","","PROGRAMMATION LUMUMBA","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4398","","11","Achat matériels pour installations sanitaires au sein du bureau de SDBLF
","2259100","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4401","","11","Achat plaquettes de frein avant et arrière pour jeep 5596
","377000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4402","","11","Achat d'un alternateur de 24V pour la jeep 4306
","870000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4403","","11","Achat démarreur pour la jeep 8780
","725000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4405","","11","Achat peinture, main d'oeuvre et transport bureau IPCA
","870000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4408","","11","Frais de reproduction du rapport d'activités du mois d'avril 2025
 ","376000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4410","","11","Frais de déplacement, mission n°038/2025 (Mafuta et Muya Mukendi)
","119600","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4411","","11","Collation pour l'éboration des élements de la réunion de suivi-évaluation
","3160000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4412","","11","Collation aux agents ayant travaillé le samedi 03/05/2025 et dimanche 04/05/2025 secr DP
","2890000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4413","","11","Frais de déplacement, mission n° 034/2025 (Amisi, Badibanga, Muya IDI, Kiko Kahumba)
","717600","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4414","","11","Frais de reproduction du rapport d'activités février 2025
","376000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4415","","11","Frais de déplacement, mission n°019/2025 (Ntumba Tshilanda, Manyolo)
","2392000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4416","","11","Collation aux cadres et agents pour le retrait de fonds samedi 19/04/2025
","940000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4417","","11","Frais de déplacement mission n°020/2025 (Mwanza,Makitu,Ledi et Kulemfuka)
","2392000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4418","","11","Frais de déplacement mission n°022/2025 (Bamwe, Yowa et Ngoy Lupangu)
","1794000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4419","","11","Achat 06 pneus Leyland 0648
 ","6786000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4420","","11","Achat 04 pneus 750/16 jeep 8608
","2204000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4421","","11","Frais de déplacement mission n° 010/2025
","1465100","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4422","","11","Frais de déplacement mission n°059/2025 
","6727500","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4423","","11","Achat 04 pneus 750/16 pour jeep 4393
","2204000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4424","","11","Achat 04 pneus 750R16 jeep 4306
","2204000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4425","","11","Achat des pièces de rechanges pour la jeep 8608
","1552500","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4426","","11","Achat pièces de rechanges pour jeep 7252
","1180000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4427","","11","Achat armoire et chaise GU/KV
","2600000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4428","","11","Achat 02 ordinateurs portables
","3835000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4429","","11","Achat ligne téléphonique
","10340000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4430","","11","Achat scanner
","1327000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4431","","11","Achat imprimante
","560500","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4432","","11","Achat scanner bureau IFI
","319000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4433","","11","Achat photocopieuse bureau comptable
","11800000","JUIN","2025","","PROGRAMMATION EVE","01/06/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4126","","11","Paiement factures de la RESIDESO Kin-ville et Guichet-Unique (Mois d'AVRIL 2025)","2500000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4127","","11","Paiement facture IK service,rammassage des immondices au Guichet -Unique (Mois d'AVRIL 2025)","308000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4128","","11","Paiement loyer bureau Mitendi (Mois d'avril 2025)","1120000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4129","","11","Frais d'approvisionnement Frigos bureaux","1260000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4130","","11","Rétribution aux nettoyeurs","4500000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4131","","11","Achat fournitures de bureaux ","15200000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4132","","11","Frais salubrité de la cour ","5160000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4133","","11","Achat produits d'entrétien","5000000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4134","","11","Frais de déplacement pour raison de service à l'IRT","5204000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4135","","11","Frais de dépôt et transmission courriers par les secrétariats","5200000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4136","","11","Frais de gardiennage Bus Leyland","280000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4137","","11","Collation hebdomadaire aux policiers de garde","1000000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4138","","11","Achat carburant charroi auto","24885800","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4139","","11","Frais de transport aux nettoyeurs","1380000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4140","","11","Frais de restauration aux policiers de garde","300000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4141","","11","Prime du comptable (Mois de MAI 2025)","910000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4142","","11","Frais d'abonnement Internet (Microcom,Orange et Airtel)","3453900","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4143","","11","Frais de fonctionnement bureau LEREXCOM","1500000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4144","","11","Frais de fonctionnement Guichet -unique","4500000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4145","","11","Frais de fonctionnement Beach-Ngobila","2500000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4146","","11","Frais de fonctionnement bureau NOCAFEX","1500000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4147","","11","Frais de fonctionnement bureau SEP","2500000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4148","","11","Frais de fonctionnement Délégation syndicale","2000000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4149","","11","Frais de fonctionnement bureau TCPK","2500000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4150","","11","Frais de fonctionnement Sec DP","2000000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4151","","11","Frais d abonnement Canal Sat","1367500","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4152","","11","Frais de fonctionnement Unité  Genre","500000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4153","","11","Frais de fonctionnement zone économique spéciale de Maluku","1000000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4154","","11","Frais de vacation et déplacement à l'IAJ","2000000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4155","","11","Frais de recherche pour la lutte contre la fraude","2000000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4156","","11","Collation mensuelle alloueé aux policiers commis à la garde de canots rapides au Beach-Ngobila (mois d'avril 2025)","1050000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4157","","11","Frais pour l'élaboration de rapport de paie ","1000000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4158","","11","Frais de communication de  la délégation syndicale","600000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4159","","11","Frais de nettoyage du Bus leyland","120000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4160","","11","Frais de communication aux Sous-directions","7000000","MAI","2025","","PROGRAMMATION EVE","08/05/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
