num_bs_caisse,nbeo
"10747","3554"
"10748","3555"
"10749","3558"
"10750","3739"
"10751","1741"
"10752","3715"
"10753","8002"
"10754","8003"
"10755","8004"
"10756","8005"
"10757","8006"
"10758","8007"
"10759","8008"
"10760","8009"
"10761","8010"
"10762","8011"
"10763","8012"
"10764","8013"
"10765","8014"
"10766","8015"
"10767","8016"
"10768","8017"
"10769","8018"
"10770","8019"
"10771","8020"
"10772","8021"
"10773","8022"
"10774","8023"
"10775","8024"
"10776","8025"
"10777","8026"
"10778","8027"
"10779","8029"
"10780","8030"
"10781","8031"
"10782","8032"
"10783","8033"
"10784","8034"
"10785","8035"
"10786","8036"
"10787","8037"
"10788","8038"
"10670","3598"
"10671","3599"
"10672","3600"
"10673","2929"
"10674","2930"
"10675","2931"
"10676","2932"
"10677","2933"
"10678","1734"
"10679","1940"
"10680","3706"
"10681","3707"
"10682","3708"
"10683","3709"
"10684","3710"
"10685","3711"
"10686","1934"
"10687","3724"
"10688","3726"
"10689","3725"
"10690","3729"
"10691","3730"
"10692","3731"
"10693","3732"
"10694","3733"
"10718","3735"
"10719","3736"
"10720","1936"
"10721","3606"
"10722","3610"
"10723","3601"
"10724","3602"
"10725","3603"
"10726","3604"
"10727","3605"
"10728","3608"
"10729","3607"
"10730","3609"
"10731","3611"
"10732","3612"
"10733","3613"
"10734","3614"
"10735","3615"
"10736","3617"
"10737","3618"
"10738","3619"
"10739","2934"
"10740","2935"
"10789","8039"
"10790","8040"
"10791","8041"
"10792","8043"
"10793","8044"
"10794","8045"
"10795","8046"
"10796","8047"
"10797","8048"
"10798","8049"
"10799","8050"
"10800","1551"
"10801","1552"
"10802","1153"
"10803","1554"
"10804","1555"
"10805","1556"
"10806","1557"
"10807","1558"
"10808","1559"
"10809","1560"
"10810","1561"
"10811","1562"
"10812","1563"
"10813","1564"
"10814","1565"
"10815","1566"
"10816","1567"
"10817","1568"
"10818","1569"
"10819","1570"
"10820","1571"
"10821","1572"
"10822","1573"
"10823","1574"
"10824","1575"
"10825","1576"
"10826","1577"
"10827","1578"
"10828","1579"
"10829","1580"
"10830","1581"
"10831","1582"
"10832","1583"
"10833","1584"
"10834","1585"
"10882","3683"
"10883","3684"
"10884","3686"
"10885","3687"
"10886","3689"
"10887","3689"
"10888","3690"
"10889","3691"
"10890","3692"
"10891","3693"
"10892","3694"
"10893","3695"
"10894","3696"
"10895","3697"
"10896","3698"
"10897","3699"
"10898","3700"
"10899","3751"
"10900","3752"
"10901","3753"
"10902","3754"
"10903","3755"
"10904","3756"
"10905","3757"
"11122","1015"
"11123","1016"
"11124","1017"
"11125","1018"
"11126","1019"
"11127","1020"
"11128","1021"
"11129","1022"
"11130","1023"
"11131","1024"
"11132","1025"
"11133","1026"
"11134","1027"
"11135","1028"
"11136","1029"
"11137","1030"
"11138","1031"
"11139","1032"
"11140","1033"
"11141","1034"
"11142","1035"
"11143","1036"
"11144","1037"
"11145","1038"
"11403","1895"
"11404","1951"
"11405","1952"
"11406","1896"
"11407","1897"
"11408","1898"
"11409","1899"
"11410","1900"
"11411","1953"
"11412","1954"
"11413","1955"
"11414","1956"
"11415","1957"
"11416","1958"
"11417","1959"
"11418","1960"
"11419","1961"
"11420","1962"
"11421","1963"
"11422","1964"
"11423","1965"
"11424","1966"
"11425","1967"
"11426","1968"
"11427","1969"
"11428","1970"
"11429","1971"
"11430","1972"
"11431","1973"
"11432","1974"
"11433","1975"
"11434","1976"
"11435","1977"
"11436","1978"
"11437","1980"
"11438","1981"
"11439","1982"
"11440","1983"
"11441","1984"
"11442","1985"
"11443","1986"
"11444","1987"
"11445","1988"
"11446","1989"
"11447","1990"
"11448","1991"
"11449","1992"
"11450","1993"
"10835","1586"
"10836","1587"
"10837","1588"
"10838","1589"
"10839","1590"
"10840","1591"
"10841","1592"
"10842","1593"
"10843","1594"
"10844","1595"
"10845","1596"
"10846","1597"
"10847","1598"
"10848","1599"
"10849","1600"
"10850","3651"
"10851","3652"
"10852","3653"
"10853","3654"
"10854","3655"
"10855","3656"
"10856","3657"
"10857","3658"
"10858","3659"
"10906","3758"
"10907","3759"
"10908","3760"
"10909","3761"
"10910","3762"
"10911","3763"
"10912","3764"
"10913","3765"
"10914","3766"
"10915","3767"
"10916","3768"
"10917","3769"
"10918","3770"
"10919","3771"
"10920","3772"
"10921","3774"
"10922","3775"
"10923","3776"
"10924","3777"
"10925","3778"
"10926","3779"
"10927","3780"
"10928","3781"
"10929","3782"
"10930","3783"
"11146","1039"
"11147","1040"
"11148","1041"
"11149","1042"
"11150","1043"
"11151","1044"
"11152","1045"
"11153","1046"
"11154","1047"
"11155","1048"
"11156","1049"
"11157","1050"
"11158","2851"
"11159","2852"
"11160","2852"
"11161","2853"
"11162","2854"
"11163","2855"
"11164","2856"
"11165","2857"
"11166","2858"
"11167","2860"
"11168","2860"
"11451","1994"
"11452","1995"
"11453","1996"
"11454","1997"
"11455","1998"
"11456","1999"
"11457","2000"
"11458","1201"
"11459","1202"
"11460","1203"
"11461","1204"
"11462","1205"
"11463","1206"
"11464","1207"
"11465","1208"
"11466","1209"
"11467","1210"
"11468","1211"
"11469","1212"
"11470","1213"
"11471","1214"
"11472","1215"
"11473","1216"
"11474","1217"
"11499","1242"
"11500","1243"
"11501","1244"
"11502","1245"
"11503","1246"
"11504","1247"
"11505","1248"
"11506","1249"
"11507","1250"
"11508","1251"
"11509","1252"
"11510","1253"
"11511","1254"
"11512","1255"
"11513","1256"
"11514","1257"
"11515","1258"
"11516","1259"
"11517","1260"
"11518","1261"
"11519","1262"
"11520","1263"
"11521","1265"
"11522","1266"
"11570","1316"
"11571","1318"
"11572","1319"
"11573","1320"
"11574","1321"
"11575","1322"
"11576","1323"
"11577","1324"
"11578","1325"
"11579","1326"
"11580","1327"
"11581","1328"
"11582","1329"
"11583","1330"
"11584","1331"
"11585","1332"
"11586","1333"
"11587","1334"
"11588","1335"
"11589","1336"
"11590","1338"
"11591","1339"
"11592","1340"
"11593","1341"
"11594","1342"
"11595","1343"
"11596","1344"
"11597","1345"
"11598","1346"
"11599","1347"
"11600","1348"
"11601","1349"
"11602","1350"
"11603","40001"
"11604","40002"
"11605","40003"
"11606","40004"
"11607","40005"
"11608","40006"
"11609","40007"
"11610","40008"
"11611","40009"
"11612","40010"
"11613","40011"
"11614","40012"
"11615","40013"
"11640","40036"
"11641","40037"
"11642","40038"
"11643","40039"
"11644","40040"
"11645","40041"
"11646","40042"
"11647","40043"
"11648","40044"
"11649","40045"
"11650","40046"
"11651","40047"
"11652","40048"
"11653","40050"
"11654","40050"
"11655","7162"
"11656","7164"
"11657","7165A"
"11658","7165/B"
"11659","7165 B"
"11660","7165"
"11661","7166"
"11662","7167"
"11663","7168"
"10859","3660"
"10860","3661"
"10861","3662"
"10862","3663"
"10863","3664"
"10864","3665"
"10865","3666"
"10866","3667"
"10867","3668"
"10868","3669"
"10869","3670"
"10870","3671"
"10871","3672"
"10872","3673"
"10873","3674"
"10874","3675"
"10875","3676"
"10876","3677"
"10877","3678"
"10878","3679"
"10879","3680"
"10880","3681"
"10881","3682"
"10931","3784"
"10932","3785"
"10933","3786"
"10934","3787"
"10935","3788"
"10936","3789"
"10937","3790"
"10938","3791"
"10939","3792"
"10940","3793"
"10941","3794"
"10942","3795"
"10943","3796"
"10944","3797"
"10945","3798"
"10946","3799"
"10947","3800"
"10948","1651"
"10949","1652"
"10950","1653"
"10951","1655"
"10952","1656"
"10953","1657"
"10954","1658"
"11169","2861"
"11170","2862"
"11171","2863"
"11172","2864"
"11173","2865"
"11174","2866"
"11175","2867"
"11176","2868"
"11177","2869"
"11178","2870"
"11179","2871"
"11180","2872"
"11181","2873"
"11182","2874"
"11183","2875"
"11184","2876"
"11185","2877"
"11186","2878"
"11187","2879"
"11188","2880"
"11189","2881"
"11190","2882"
"11191","2883"
"11192","2884"
"11475","1218"
"11476","1219"
"11477","1220"
"11478","1221"
"11479","1222"
"11480","1223"
"11481","1224"
"11482","1225"
"11483","1226"
"11484","1227"
"11485","1228"
"11486","1229"
"11487","1230"
"11488","1231"
"11489","1232"
"11490","1233"
"11491","1234"
"11492","1235"
"11493","1236"
"11494","1237"
"11495","1238"
"11496","1239"
"11497","1240"
"11498","1241"
"11523","1267"
"11524","1268"
"11525","1269"
"11526","1270"
"11527","1271"
"11528","1272"
"11529","1273"
"11530","1274"
"11531","1275"
"11532","1276"
"11533","1277"
"11534","1278"
"11535","1279"
"11536","1280"
"11537","1281"
"11538","1282"
"11539","1283"
"11540","1284"
"11541","1285"
"11542","1286"
"11543","1287"
"11544","1288"
"11545","1289"
"11546","1290"
"11616","40014"
"11617","40015"
"11618","40016"
"11619","40017"
"11620","40018"
"11621","40019"
"11622","1264"
"11623","1317"
"11624","40020"
"11625","40021"
"11626","40022"
"11627","40023"
"11628","40024"
"11629","40025"
"11630","40027"
"11631","40027"
"11632","40028"
"11633","40029"
"11634","40030"
"11635","40031"
"11636","40032"
"11637","40033"
"11638","40034"
"11639","40035"
"11664","7169"
"11665","7170"
"11666","7171"
"11667","7172"
"11668","7173"
"11669","7174"
"11670","7177"
"11671","7178"
"11672","7179"
"11673","7180"
"11674","7181"
"11675","7182"
"11676","7183"
"11677","7184"
"11678","7185"
"11679","7186"
"11680","7187"
"11681","7188"
"11682","7189"
"11683","7190"
"11684","7191"
"11685","7192"
"11686","7193"
"11687","7194"
"11757","40160"
"11758","40161"
"11759","40162"
"11760","40163"
"11761","40164"
"11762","40165"
"11763","40166"
"11764","40167"
"11765","40168"
"11766","40169"
"11767","40170"
"11768","40171"
"11769","40172"
"11770","40172"
"11771","40174"
"11772","40175"
"11773","40176"
"11774","40177"
"11775","40178"
"11776","40179"
"11777","40180"
"11778","40181"
"11779","40182"
"11780","40183"
"11781","40184"
"10955","1659"
"10956","1660"
"10957","1661"
"10958","1662"
"10959","1663"
"10960","1665"
"10961","1666"
"10962","1667"
"10963","1668"
"10964","1669"
"10965","1670"
"10966","1671"
"10967","1672"
"10968","1673"
"10969","1674"
"10970","1675"
"10971","1677"
"10972","1677"
"10973","1678"
"10974","1679"
"10975","1680"
"10976","1681"
"10977","1682"
"11193","2885"
"11194","2886"
"11195","2887"
"11196","2888"
"11197","2889"
"11198","2890"
"11199","2891"
"11200","2892"
"11201","2893"
"11202","2894"
"11203","2895"
"11204","2896"
"11205","2897"
"11206","2898"
"11207","2899"
"11208","2900"
"11209","1051"
"11210","1052"
"11211","1053"
"11212","1054"
"11213","1056"
"11214","1057"
"11215","1056"
"11547","1291"
"11548","1292"
"11549","1293"
"11550","1294"
"11551","1295"
"11552","1296"
"11553","1297"
"11554","1298"
"11555","1299"
"11556","1300"
"11557","1301"
"11558","1302"
"11559","1303"
"11560","1304"
"11561","1305"
"11562","1306"
"11563","1307"
"11564","1309"
"11565","1310"
"11566","1311"
"11567","1312"
"11568","1314"
"11569","1315"
"11688","7195"
"11689","7196"
"11690","7197"
"11691","7198"
"11692","7199"
"11693","7200"
"11694","40101"
"11695","40102"
"11696","40103"
"11697","40104"
"11698","40105"
"11699","40106"
"11700","40107"
"11701","40108"
"11702","40109"
"11703","40110"
"11704","40111"
"11705","40112"
"11706","40113"
"11707","40114"
"11708","40115"
"11709","40116"
"11710","40117"
"11782","40185"
"11783","40186"
"11784","40187"
"11785","40188"
"11786","40189"
"11787","40190"
"11788","40191"
"11789","40193"
"11790","40193"
"11791","40194"
"11792","40195"
"11793","40196"
"11794","40197"
"11795","40198"
"11796","40199"
"11797","40200"
"11798","40201"
"11799","40205"
"11800","40206"
"11801","40207"
"11802","40208"
"11803","40209"
"11804","40210"
"11805","40211"
"11829","40232"
"11830","40233"
"11831","40235"
"11832","40236"
"11833","40237"
"11834","40238"
"11835","40239"
"11836","40240"
"11837","40241"
"11838","40242"
"11839","40243"
"11840","40244"
"11841","40245"
"11842","40246"
"11843","40247"
"11844","40248"
"11845","40249"
"11846","40250"
"11847","1701"
"11848","1702"
"11849","1703"
"11850","1704"
"11851","1705"
"11852","1707"
"11853","1708"
"11854","1709"
"11855","1711"
"11856","1712"
"11857","1713"
"11858","1714"
"11859","1715"
"11860","1716"
"11861","1717"
"11862","1718"
"11863","1719"
"11864","1720"
"11865","1721"
"11866","1722"
"11867","1723"
"11868","1724"
"11869","1725"
"11870","1726"
"11871","1727"
"11872","1728"
"11873","1729"
"11874","1730"
"11875","1731"
"11993","1995"
"11994","1996"
"11995","1997"
"11996","1998"
"11997","1999"
"11998","1756"
"11999","1757"
"12000","1758"
"12001","1759"
"12002","1760"
"12003","1761"
"12004","1762"
"12005","1763"
"12006","1764"
"12007","1765"
"12008","1851"
"12009","1852"
"12010","1853"
"12011","1854"
"12012","1855"
"12013","1856"
"12014","1857"
"12015","1858"
"12016","1859"
"10978","1683"
"10979","3684"
"10980","1685"
"10981","1686"
"10982","1687"
"10983","1688"
"10984","1689"
"10985","1690"
"10986","1691"
"10987","1692"
"10988","1693"
"10989","1694"
"10990","1695"
"10991","1698"
"10992","1699"
"10993","1700"
"10994","1751"
"10995","1752"
"10996","1753"
"10997","1754"
"10998","1755"
"10999","1756"
"11000","1757"
"11001","1758"
"11216","1057"
"11217","1058"
"11218","1059"
"11219","1060"
"11220","1061"
"11221","1062"
"11222","1063"
"11223","1064"
"11224","1065"
"11225","1066"
"11226","1067"
"11227","1068"
"11228","1069"
"11229","1070"
"11230","1071"
"11231","1072"
"11232","1073"
"11233","1074"
"11234","1075"
"11235","1076"
"11236","1077"
"11237","1078"
"11238","1079"
"11711","40118"
"11712","40119"
"11713","40120"
"11714","40121"
"11715","40122"
"11716","40123"
"11717","40124"
"11718","40125"
"11719","40126"
"11720","40127"
"11721","40128"
"11722","40129"
"11723","40130"
"11724","40131"
"11725","40132"
"11726","40133"
"11727","40134"
"11728","40135"
"11729","40136"
"11730","40139"
"11731","40140"
"11732","40141"
"11733","40138"
"11806","40212"
"11807","40213"
"11808","40214"
"11809","40202"
"11810","40203"
"11811","40204"
"11812","40215"
"11813","40216"
"11814","40217"
"11815","40218"
"11816","40219"
"11817","40220"
"11818","40221"
"11819","40222"
"11820","40223"
"11821","40224"
"11822","40225"
"11823","40226"
"11824","40226"
"11825","40228"
"11826","40229"
"11827","40230"
"11828","40231"
"11876","1732"
"11877","1733"
"11878","1734"
"11879","1735"
"11880","1736"
"11881","1737"
"11882","1738"
"11883","1739"
"11884","1740"
"11885","1741"
"11886","1742"
"11887","1743"
"11888","1744"
"11889","1745"
"11890","1746"
"11891","1747"
"11892","1748"
"11893","1749"
"11894","1750"
"11895","1951"
"11896","1952"
"11897","1953"
"11898","1954"
"11899","1955"
"12017","1860"
"12018","1861"
"12019","1862"
"12020","1863"
"12021","1864"
"12022","1865"
"12023","1867"
"12024","1868"
"12025","1869"
"12026","1870"
"12027","1871"
"12028","1872"
"12029","1873"
"12030","1874"
"12031","1875"
"12032","1876"
"12033","1877"
"12034","1878"
"12035","1879"
"12036","1880"
"12037","1881"
"12038","1882"
"12039","1883"
"12040","1884"
"12041","1885"
"12042","1886"
"12043","1887"
"12044","1888"
"12045","1889"
"12046","1890"
"12047","1891"
"12048","1892"
"12049","1893"
"12050","1895"
"12051","1896"
"12052","1897"
"12053","1897"
"12054","1899"
"12055","1900"
"12056","1801"
"12057","1802"
"12058","1803"
"12059","1804"
"12060","1805"
"12061","1806"
"12062","1807"
"12063","1808"
"12064","1809"
"12065","1810"
"12113","1657"
"12114","1658"
"12115","1659"
"12116","1660"
"12117","1661"
"12118","1662"
"12119","1663"
"12120","1664"
"12121","1665"
"12122","1666"
"12123","1667"
"12124","1668"
"12125","1669"
"12126","1670"
"12127","1671"
"12128","1672"
"12129","1673"
"12130","1674"
"12131","1675"
"12132","1676"
"12133","1677"
"12134","1678"
"12135","1679"
"12136","1680"
"12137","1681"
"11002","1759"
"11003","1760"
"11004","1761"
"11005","1762"
"11006","1763"
"11007","1764"
"11008","1765"
"11009","1766"
"11010","1767"
"11011","1768"
"11012","1769"
"11013","1770"
"11014","1766"
"11015","1772"
"11016","1773"
"11017","1774"
"11018","1776"
"11019","1777"
"11020","1778"
"11021","1779"
"11022","1780"
"11023","1781"
"11024","1684"
"11025","1782"
"11239","1080"
"11240","1081"
"11241","1082"
"11242","1083"
"11243","1084"
"11244","1085"
"11245","1086"
"11246","1087"
"11247","1088"
"11248","1089"
"11249","1090"
"11250","1091"
"11251","1092"
"11252","1093"
"11253","1094"
"11254","1095"
"11255","1096"
"11256","1097"
"11257","1098"
"11258","1099"
"11259","1100"
"11260","1101"
"11261","1102"
"11262","1103"
"11734","40142"
"11735","40151"
"11736","40152"
"11737","1978"
"11738","1980"
"11739","1981"
"11740","7165A"
"11741","7165"
"11742","40147"
"11743","40148"
"11744","40143"
"11745","40144"
"11746","40145"
"11747","40146"
"11748","40147"
"11749","40148"
"11750","40151"
"11751","40153"
"11752","40155"
"11753","40156"
"11754","40157"
"11755","40158"
"11756","40159"
"11900","1956"
"11901","1957"
"11902","1958"
"11903","1959"
"11904","1960"
"11905","1961"
"11906","1962"
"11907","1963"
"11908","1964"
"11909","1965"
"11910","1966"
"11911","1967"
"11912","1968"
"11913","1969"
"11914","1970"
"11915","1971"
"11916","1973"
"11917","1974"
"11918","1974"
"11919","1976"
"11920","1977"
"11921","1978"
"11922","1979"
"12066","1811"
"12067","1812"
"12068","1813"
"12069","1814"
"12070","1815"
"12071","1816"
"12072","1817"
"12073","1818"
"12074","1819"
"12075","1820"
"12076","1821"
"12077","1822"
"12078","1823"
"12079","1824"
"12080","1825"
"12081","1826"
"12082","1827"
"12083","1828"
"12084","1829"
"12085","1830"
"12086","1831"
"12087","1832"
"12088","1833"
"12089","1834"
"12138","1682"
"12139","1683"
"12140","1684"
"12141","1685"
"12142","1686"
"12143","1687"
"12144","1688"
"12145","1689"
"12146","1690"
"12147","1691"
"12148","1692"
"12149","1693"
"12150","1694"
"12151","1695"
"12152","1696"
"12153","1697"
"12154","1697"
"12155","1699"
"12156","1700"
"12157","0851"
"12158","0852"
"12159","0853"
"12160","0854"
"12161","0855"
"12162","0856"
"12163","0857"
"12164","0858"
"12165","0859"
"12166","0860"
"12167","0861"
"12168","0862"
"12169","0863"
"12170","0864"
"12171","0865"
"12172","0866"
"12173","0867"
"12174","0868"
"12175","0869"
"12176","0870"
"12177","0871"
"12178","0872"
"12179","0873"
"12180","0874"
"12181","0875"
"12182","0876"
"12183","0877"
"12184","0878"
"12279","1788"
"12280","1789"
"12281","1790"
"12282","1791"
"12283","1792"
"12284","1792"
"12285","1794"
"12286","1795"
"11026","1783"
"11027","1784"
"11028","1785"
"11029","1786"
"11030","1787"
"11031","1788"
"11032","1789"
"11033","1790"
"11034","1791"
"11035","1792"
"11036","1793"
"11037","1794"
"11038","1795"
"11039","1796"
"11040","1797"
"11041","1798"
"11042","1799"
"11043","1800"
"11044","1951"
"11045","1952"
"11046","1953"
"11047","1955"
"11048","1956"
"11263","1104"
"11264","1105"
"11265","1106"
"11266","1107"
"11267","1108"
"11268","1109"
"11269","1110"
"11270","1111"
"11271","1112"
"11272","1113"
"11273","1114"
"11274","1115"
"11275","1116"
"11276","1117"
"11277","1118"
"11278","1119"
"11279","1120"
"11280","1121"
"11281","1122"
"11282","1123"
"11283","1124"
"11284","1125"
"11285","1126"
"11286","1127"
"11923","1980"
"11924","1981"
"11925","1982"
"11926","1983"
"11927","1984"
"11928","1985"
"11929","1986"
"11930","1987"
"11931","1988"
"11932","1989"
"11933","1990"
"11934","1993"
"11935","1994"
"11936","1994"
"11937","1601"
"11938","1602"
"11939","1603"
"11940","1604"
"11941","1605"
"11942","1606"
"11943","1607"
"11944","1608"
"11945","1610"
"12090","1835"
"12091","1836"
"12092","1837"
"12093","1838"
"12094","1839"
"12095","1840"
"12096","1841"
"12097","1842"
"12098","1843"
"12099","1844"
"12100","1845"
"12101","1846"
"12102","1847"
"12103","1848"
"12104","1849"
"12105","1850"
"12106","1651"
"12107","1652"
"12108","1866"
"12109","1653"
"12110","1654"
"12111","1655"
"12112","1656"
"12185","0879"
"12186","0880"
"12187","0881"
"12188","0882"
"12189","0883"
"12190","0884"
"12191","0885"
"12192","0886"
"12193","0887"
"12194","0888"
"12195","0889"
"12196","0890"
"12197","0891"
"12198","0891"
"12199","0892"
"12200","0893"
"12201","0894"
"12202","0895"
"12203","0896"
"12204","0897"
"12205","0898"
"12206","0899"
"12207","0900"
"11049","1957"
"11050","1958"
"11051","1959"
"11052","1960"
"11053","1961"
"11054","1962"
"11055","1963"
"11056","1964"
"11057","1965"
"11058","1966"
"11059","1967"
"11060","1968"
"11061","1969"
"11062","1970"
"11063","1971"
"11064","1972"
"11065","1973"
"11066","1974"
"11067","1975"
"11068","1977"
"11069","1978"
"11070","1979"
"11071","1980"
"11072","1981"
"11287","1128"
"11288","1129"
"11289","1130"
"11290","1131"
"11291","1132"
"11292","1133"
"11293","1134"
"11294","1135"
"11295","1136"
"11296","1137"
"11297","1138"
"11298","1139"
"11299","1140"
"11300","1141"
"11301","1142"
"11302","1143"
"11303","1144"
"11304","1145"
"11305","1146"
"11306","1147"
"11307","1148"
"11308","1149"
"11309","1150"
"11946","1611"
"11947","1612"
"11948","1613"
"11949","1614"
"11950","1615"
"11951","1616"
"11952","1617"
"11953","1618"
"11954","1619"
"11955","1620"
"11956","1621"
"11957","1622"
"11958","1623"
"11959","1624"
"11960","1625"
"11961","1626"
"11962","1627"
"11963","1628"
"11964","1629"
"11965","1630"
"11966","1631"
"11967","1632"
"11968","1633"
"11969","1634"
"12208","0901"
"12209","1902"
"12210","1903"
"12211","1904"
"12212","1905"
"12213","1906"
"12214","1907"
"12215","1908"
"12216","1909"
"12217","1910"
"12218","1911"
"12219","1912"
"12220","1913"
"12221","1914"
"12222","1915"
"12223","1916"
"12224","1917"
"12225","1908"
"12226","1919"
"12227","1920"
"12228","1921"
"12229","1922"
"12230","1923"
"12231","1924"
"11073","1982"
"11074","1983"
"11075","1984"
"11076","1985"
"11077","1986"
"11078","1987"
"11079","1988"
"11080","1989"
"11081","1990"
"11082","1991"
"11083","1992"
"11084","1976"
"11085","1001"
"11086","1002"
"11087","1003"
"11088","1004"
"11089","1005"
"11090","1006"
"11091","1759"
"11092","1760"
"11093","1761"
"11094","1762"
"11095","1763"
"11096","1764"
"11097","1765"
"11310","1151"
"11311","1152"
"11312","1153"
"11313","1154"
"11314","1155"
"11315","1156"
"11316","1157"
"11317","1158"
"11318","1159"
"11319","1160"
"11320","1161"
"11321","1162"
"11322","1163"
"11323","1164"
"11324","1165"
"11325","1166"
"11326","1167"
"11327","1168"
"11328","1169"
"11329","1170"
"11330","1171"
"11331","1172"
"11332","1173"
"11970","1635"
"11971","1636"
"11972","1637"
"11973","1638"
"11974","1639"
"11975","1640"
"11976","1641"
"11977","1642"
"11978","1643"
"11979","1644"
"11980","1645"
"11981","1646"
"11982","1647"
"11983","1648"
"11984","1649"
"11985","1650"
"11986","1751"
"11987","1752"
"11988","1754"
"11989","1755"
"11990","1756"
"11991","1991"
"11992","1992"
"12232","1925"
"12233","1926"
"12234","1927"
"12235","1928"
"12236","1929"
"12237","1930"
"12238","1931"
"12239","1932"
"12240","1933"
"12241","1934"
"12242","1935"
"12243","1936"
"12244","1937"
"12245","1938"
"12246","1939"
"12247","1940"
"12248","1941"
"12249","21942"
"12250","1943"
"12251","1944"
"12252","1945"
"12253","1946"
"12254","1947"
"12255","1949"
"11098","1765"
"11099","1766"
"11100","1767"
"11101","1768"
"11102","1769"
"11103","1770"
"11104","1771"
"11105","3682"
"11106","1994"
"11107","1995"
"11108","1995"
"11109","1996"
"11110","1997"
"11111","1998"
"11112","1999"
"11113","2000"
"11114","1007"
"11115","1008"
"11116","1009"
"11117","1010"
"11118","1011"
"11119","1012"
"11120","1013"
"11121","1014"
"11333","1174"
"11334","1175"
"11335","1176"
"11336","1177"
"11337","1178"
"11338","1179"
"11339","1180"
"11340","1181"
"11341","1182"
"11342","1183"
"11343","1184"
"11344","1185"
"11345","1186"
"11346","1187"
"11347","1188"
"11348","1189"
"11349","1190"
"11350","1191"
"11351","1192"
"11352","1193"
"11353","1194"
"11354","1195"
"11355","1196"
"11356","1197"
"12256","1950"
"12257","1766"
"12258","1767"
"12259","1768"
"12260","1769"
"12261","1770"
"12262","1771"
"12263","1772"
"12264","1773"
"12265","1774"
"12266","1775"
"12267","1776"
"12268","1777"
"12269","1778"
"12270","1779"
"12271","1780"
"12272","1781"
"12273","1782"
"12274","1783"
"12275","1784"
"12276","1785"
"12277","1786"
"12278","1787"
"11357","1198"
"11358","1199"
"11359","1200"
"11360","1851"
"11361","1852"
"11362","1853"
"11363","1854"
"11364","1855"
"11365","1856"
"11366","1857"
"11367","1858"
"11368","1859"
"11369","1860"
"11370","1861"
"11371","1862"
"11372","1864"
"11373","1865"
"11374","1866"
"11375","1867"
"11376","1868"
"11377","1868"
"11378","1870"
"11379","1871"
"11380","1872"
"11381","1873"
"11382","1874"
"11383","1875"
"11384","1876"
"11385","1877"
"11386","1878"
"11387","1879"
"11388","1880"
"11389","1881"
"11390","1882"
"11391","1883"
"11392","1884"
"11393","1885"
"11394","1886"
"11395","1887"
"11396","1888"
"11397","1889"
"11398","1890"
"11399","1891"
"11400","1892"
"11401","1893"
"11402","1894"
